pid,product_name,brand,product_url,retail_price,discounted_price,product_rating
JWSDZSF4MHRNFFPH,Nisa Pearls Mother of Pearl Jewel Set,Nisa Pearls,http://www.flipkart.com/nisa-pearls-mother-pearl-jewel-set/p/itmdzsf4zfucrzu6?pid=JWSDZSF4MHRNFFPH,2812,1125,No rating available
JWSDZY73KMTNAFHG,"Aakshi Teri Nazar Ne Hume Kiya Ghayal, Love-Lost Me Nickel, Alloy, Copper Jewel Set",Aakshi,http://www.flipkart.com/aakshi-teri-nazar-ne-hume-kiya-ghayal-love-lost-me-nickel-alloy-copper-jewel-set/p/itmdzy738cyvyuph?pid=JWSDZY73KMTNAFHG,750,599,No rating available
JWSE22B4VZJH797Z,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itme22b4kukt7sju?pid=JWSE22B4VZJH797Z,820,795,No rating available
JWSE22B4YDF8U6AN,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itme22b4yxfhfgpt?pid=JWSE22B4YDF8U6AN,850,818,No rating available
JWSE29X9EZDKQ6GV,The Art Jewellery Brass Jewel Set,The Art Jewellery,http://www.flipkart.com/art-jewellery-brass-jewel-set/p/itme2a3jynzny93x?pid=JWSE29X9EZDKQ6GV,1599,795,No rating available
JWSE29XBXVZBYDGK,The Art Jewellery Brass Jewel Set,The Art Jewellery,http://www.flipkart.com/art-jewellery-brass-jewel-set/p/itme2a3jbhk3q8ft?pid=JWSE29XBXVZBYDGK,1999,995,No rating available
JWSE2H9PMKGZ5YCS,Pearl Paradise Silver Jewel Set,Pearl Paradise,http://www.flipkart.com/pearl-paradise-silver-jewel-set/p/itme2h9pnbqvyzpc?pid=JWSE2H9PMKGZ5YCS,7498,3980,No rating available
JWSE2J29CCGMJFKH,"Pearl Paradise Pearl Paradise ""Kundan necklace"". Brass Jewel Set",Pearl Paradise,http://www.flipkart.com/pearl-paradise-kundan-necklace-brass-jewel-set/p/itme2j29z7v8tdpg?pid=JWSE2J29CCGMJFKH,3898,2860,5
JWSE2NF5S457GG6A,Variation White Heart Shape Designer Alloy Jewel Set,Variation,http://www.flipkart.com/variation-white-heart-shape-designer-alloy-jewel-set/p/itme2nf5pcngstzj?pid=JWSE2NF5S457GG6A,599,279,No rating available
JWSE2QGFTHXKZYZY,"Sheetal Jewellery Brass, Alloy Jewel Set",Sheetal Jewellery,http://www.flipkart.com/sheetal-jewellery-brass-alloy-jewel-set/p/itme2qgf3azdth5y?pid=JWSE2QGFTHXKZYZY,1200,960,No rating available
JWSE2V7FY2EHVSZX,"Camy Alloy, Metal Jewel Set",Camy,http://www.flipkart.com/camy-alloy-metal-jewel-set/p/itme2v7fwb568mft?pid=JWSE2V7FY2EHVSZX,1360,299,5
JWSE2W4ZB5CB4MMH,Shashvat Jewels Designer & Elegant Silver Jewel Set,Shashvat Jewels,http://www.flipkart.com/shashvat-jewels-designer-elegant-silver-jewel-set/p/itme2w4zrgzrzvyz?pid=JWSE2W4ZB5CB4MMH,6248,5310,No rating available
JWSE2ZP3CZKXGZB5,Veinice Stone Jewel Set,Veinice,http://www.flipkart.com/veinice-stone-jewel-set/p/itme2zp3umagmpgw?pid=JWSE2ZP3CZKXGZB5,699,335,No rating available
JWSE346HBDCSUGR6,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itme346hkev2ztxz?pid=JWSE346HBDCSUGR6,1140,659,No rating available
JWSE346HTY2GRPTH,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itme346hndxzf2nx?pid=JWSE346HTY2GRPTH,889,414,No rating available
JWSE38HQM2S4AS3X,The Art Jewellery South Indian Style Ruby & Emerald Rajwadi Brass Jewel Set,The Art Jewellery,http://www.flipkart.com/art-jewellery-south-indian-style-ruby-emerald-rajwadi-brass-jewel-set/p/itme38hqvas3j3ee?pid=JWSE38HQM2S4AS3X,1899,945,No rating available
JWSE3PFZMFYRTW2U,Voylla Orange And White Colored With Pacchi Work Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-orange-white-colored-pacchi-work-alloy-jewel-set/p/itme3pfzcbghtabd?pid=JWSE3PFZMFYRTW2U,820,795,No rating available
JWSE47VASY9S8ZNR,Zaveri Pearls Traditional Alloy Jewel Set,Zaveri Pearls,http://www.flipkart.com/zaveri-pearls-traditional-alloy-jewel-set/p/itme47vahzhpvubk?pid=JWSE47VASY9S8ZNR,1664,390,No rating available
JWSE4AE5YCMDGYTQ,Tradeyard impex Beautiful Alloy Jewel Set,Tradeyard impex,http://www.flipkart.com/tradeyard-impex-beautiful-alloy-jewel-set/p/itme4ae5pazm35mm?pid=JWSE4AE5YCMDGYTQ,666,300,No rating available
JWSE4FYVUS4ZGVZH,Variation Kundan Alloy Jewel Set,Variation,http://www.flipkart.com/variation-kundan-alloy-jewel-set/p/itme4fyv4efvexyw?pid=JWSE4FYVUS4ZGVZH,1499,799,No rating available
JWSE5EF4HD9VFSYZ,Voylla Artifictial Glossy Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-glossy-alloy-jewel-set/p/itme5ef4gyyhh4fh?pid=JWSE5EF4HD9VFSYZ,2179,434,No rating available
JWSE5GJ3Y8CVGJHE,Voylla Artifictial Textured Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-textured-alloy-jewel-set/p/itme5gj3v72hnhzq?pid=JWSE5GJ3Y8CVGJHE,1149,642,No rating available
JWSE5GUZVDP4GFYZ,DFR Ethnic Diva Lac Jewel Set,DFR,http://www.flipkart.com/dfr-ethnic-diva-lac-jewel-set/p/itme5guzfyu63yrf?pid=JWSE5GUZVDP4GFYZ,650,550,No rating available
JWSE5GUZY5GGGTQF,DFR Ethnic Diva Lac Jewel Set,DFR,http://www.flipkart.com/dfr-ethnic-diva-lac-jewel-set/p/itme5guz5ahtqcmq?pid=JWSE5GUZY5GGGTQF,650,550,No rating available
JWSE5H8HMZPGYRGH,Classique Designer Jewellery Beautiful Alloy Jewel Set,Classique Designer Jewellery,http://www.flipkart.com/classique-designer-jewellery-beautiful-alloy-jewel-set/p/itme5h8hp4kcc72g?pid=JWSE5H8HMZPGYRGH,1999,399,No rating available
JWSE63JGYBENHHYP,Vaishali Bindi and Bangles Kundan Style Alloy Jewel Set,Vaishali Bindi and Bangles,http://www.flipkart.com/vaishali-bindi-bangles-kundan-style-alloy-jewel-set/p/itme63jgdxdv5qfx?pid=JWSE63JGYBENHHYP,899,399,No rating available
JWSE6AQUKTEDZ9HT,Sri Bansilal Pearls Pearls Tara Mala Mother of Pearl Jewel Set,Sri Bansilal Pearls,http://www.flipkart.com/sri-bansilal-pearls-tara-mala-mother-pearl-jewel-set/p/itme6aqusywn3qcz?pid=JWSE6AQUKTEDZ9HT,3000,1499,No rating available
JWSE6GH6HKQFXTTD,Shagun Simple & Astonishing Pearl Alloy Jewel Set,Shagun,http://www.flipkart.com/shagun-simple-astonishing-pearl-alloy-jewel-set/p/itme6gh6mrvb7ftw?pid=JWSE6GH6HKQFXTTD,1650,890,No rating available
JWSE6HKCPRSFG5YX,Beora Fashion Statement Alloy Jewel Set,Beora,http://www.flipkart.com/beora-fashion-statement-alloy-jewel-set/p/itme6hkctbjufsff?pid=JWSE6HKCPRSFG5YX,1199,349,No rating available
JWSE6KAFNXHKYHPT,Beora Angle Wings Alloy Jewel Set,Beora,http://www.flipkart.com/beora-angle-wings-alloy-jewel-set/p/itme6kafwfej9f9b?pid=JWSE6KAFNXHKYHPT,1199,349,No rating available
JWSE6NTHJNDW4YUN,Voylla Artifictial Classic Textured Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-classic-textured-alloy-jewel-set/p/itme6nth2caygb6t?pid=JWSE6NTHJNDW4YUN,749,749,No rating available
JWSE6NTHZJQWZK2C,Voylla Artifictial Enamel Textured Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-enamel-textured-alloy-jewel-set/p/itme6nthxz73z3kt?pid=JWSE6NTHZJQWZK2C,909,909,No rating available
JWSE6S33EQRZMDTW,Voylla Artifictial Classic Textured Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-classic-textured-alloy-jewel-set/p/itme6s33qcgdzzsa?pid=JWSE6S33EQRZMDTW,969,849,No rating available
JWSE75Q8JGKMF9TS,Voylla Artifictial Simplicity Plain Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-simplicity-plain-alloy-jewel-set/p/itme75q87gvfg9g2?pid=JWSE75Q8JGKMF9TS,749,609,No rating available
JWSE75Q9ZFVHWJXQ,Voylla Artifictial Floral Plain Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-floral-plain-alloy-jewel-set/p/itme75q9pdfmub9w?pid=JWSE75Q9ZFVHWJXQ,879,699,No rating available
JWSE78FFPZBKYKZK,Saga Green Meena Navratna Pendant Traditional Alloy Jewel Set,Saga,http://www.flipkart.com/saga-green-meena-navratna-pendant-traditional-alloy-jewel-set/p/itme78ffghcmxvec?pid=JWSE78FFPZBKYKZK,3800,3420,No rating available
JWSE7DGQTXCTQKYZ,Silver Prince Designer Silver Jewel Set,Silver Prince,http://www.flipkart.com/silver-prince-designer-jewel-set/p/itme7dgqqenz4y34?pid=JWSE7DGQTXCTQKYZ,3488,2114,No rating available
JWSE7H6RKTYSK2YC,The Art Jewellery Pleasing Circular CZ Brass Jewel Set,The Art Jewellery,http://www.flipkart.com/art-jewellery-pleasing-circular-cz-brass-jewel-set/p/itme7h6rxmpbwghf?pid=JWSE7H6RKTYSK2YC,1399,695,No rating available
JWSE7N8MJMHXHXV9,The Art Jewellery Eternal Ethnic Navratna Brass Jewel Set,The Art Jewellery,http://www.flipkart.com/art-jewellery-eternal-ethnic-navratna-brass-jewel-set/p/itme7n8m5z6f7pyz?pid=JWSE7N8MJMHXHXV9,4699,2345,No rating available
JWSE7PZPJPGMZZAK,Voylla Artifictial Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-artifictial-alloy-jewel-set/p/itme7pzpmnk6kdnh?pid=JWSE7PZPJPGMZZAK,749,609,No rating available
JWSE7Q2JFBKVSFSK,Vatsalya Creation Traditional Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-traditional-alloy-jewel-set/p/itme7q2jshspuztt?pid=JWSE7Q2JFBKVSFSK,2850,900,No rating available
JWSE7RRYXAJHBYJ7,Taj Pearl Peacock Classic American Diamonds Alloy Jewel Set,Taj Pearl,http://www.flipkart.com/taj-pearl-peacock-classic-american-diamonds-alloy-jewel-set/p/itme7rrysuxv93kv?pid=JWSE7RRYXAJHBYJ7,1250,990,No rating available
JWSE7Y7TGZXMFWRK,Meenaz Classy Style Alloy Jewel Set,Meenaz,http://www.flipkart.com/meenaz-classy-style-alloy-jewel-set/p/itme7y7tk7pykjbh?pid=JWSE7Y7TGZXMFWRK,899,499,No rating available
JWSE7ZYNZ3TS9MKT,Vatsalya Creation Pretty Rani Zinc Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-pretty-rani-zinc-jewel-set/p/itme7zynkhxguxdc?pid=JWSE7ZYNZ3TS9MKT,2100,725,No rating available
JWSE82VU8PG5WYRM,Aarnaa White Checkker Alloy Jewel Set,Aarnaa,http://www.flipkart.com/aarnaa-white-checkker-alloy-jewel-set/p/itme82vujzfxgxaf?pid=JWSE82VU8PG5WYRM,2000,899,No rating available
JWSE88HJYUQG2JSC,Vatsalya Creation Elegant Zinc Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-elegant-zinc-jewel-set/p/itme88hjtzeadwjn?pid=JWSE88HJYUQG2JSC,1999,800,No rating available
JWSE89F5PBHC2JX2,The Fine World Fashionable Long Neck Piece Stone Jewel Set,The Fine World,http://www.flipkart.com/fine-world-fashionable-long-neck-piece-stone-jewel-set/p/itme89f54nbghahb?pid=JWSE89F5PBHC2JX2,769,699,No rating available
JWSE8F4UXF3YUTTK,"Vaishali Bindi and Bangles Coloured CZ Stone Brass, Copper Jewel Set",Vaishali Bindi and Bangles,http://www.flipkart.com/vaishali-bindi-bangles-coloured-cz-stone-brass-copper-jewel-set/p/itme8f4u8apejujg?pid=JWSE8F4UXF3YUTTK,4499,1399,No rating available
JWSE8FGAKEAQKHHA,Vatsalya Creation Attractive Zinc Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-attractive-zinc-jewel-set/p/itme8fgasfezzhfg?pid=JWSE8FGAKEAQKHHA,2200,825,No rating available
JWSE8GXKATFTFW3S,Vatsalya Creation Lilly Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-lilly-alloy-jewel-set/p/itme8gxk8wnxjgdz?pid=JWSE8GXKATFTFW3S,1900,775,No rating available
JWSE8JZKJHY9JNYU,Vatsalya Creation Classic Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-classic-alloy-jewel-set/p/itme8jzkpnxr9krb?pid=JWSE8JZKJHY9JNYU,2000,700,No rating available
JWSE8NNC75KBDFSX,Vatsalya Creation Outstanding Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-outstanding-alloy-jewel-set/p/itme8nncd4abgw86?pid=JWSE8NNC75KBDFSX,3500,1050,No rating available
JWSE8XZ2XUCFHCZC,Rasianve Silver Jewel Set,Rasianve,http://www.flipkart.com/rasianve-silver-jewel-set/p/itme8xz2cp7hdham?pid=JWSE8XZ2XUCFHCZC,1225,999,No rating available
JWSE92VHWFEFEQQN,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itme92vhxku7jgtg?pid=JWSE92VHWFEFEQQN,3100,1050,No rating available
JWSE9CZDHWTBXYEC,Sri Bansilal Pearls Alloy Jewel Set,Sri Bansilal Pearls,http://www.flipkart.com/sri-bansilal-pearls-alloy-jewel-set/p/itme9czdzhh2unke?pid=JWSE9CZDHWTBXYEC,2000,999,No rating available
JWSE9CZDPATTCRX7,Sri Bansilal Pearls Alloy Jewel Set,Sri Bansilal Pearls,http://www.flipkart.com/sri-bansilal-pearls-alloy-jewel-set/p/itme9czdpexkkvpj?pid=JWSE9CZDPATTCRX7,2000,999,No rating available
JWSE9EAEJKYA9QF3,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itme9eaeynafykch?pid=JWSE9EAEJKYA9QF3,2490,820,No rating available
JWSE9FZHVHMC7GEB,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itme9fzhsyzcyzg6?pid=JWSE9FZHVHMC7GEB,2750,850,No rating available
JWSE9G6BS9ZF4F9K,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itme9g6bsmupz7bn?pid=JWSE9G6BS9ZF4F9K,2400,875,No rating available
JWSE9KZTWGWKVYYH,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itme9kzutwkkveqt?pid=JWSE9KZTWGWKVYYH,1129,649,No rating available
JWSE9P6CZPCE8GVQ,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itme9p6cza2e4ewq?pid=JWSE9P6CZPCE8GVQ,2300,875,No rating available
JWSEA3VJDXQ9ZCRH,Shree Bhawani Art Jewellery Alloy Jewel Set,Shree Bhawani Art Jewellery,http://www.flipkart.com/shree-bhawani-art-jewellery-alloy-jewel-set/p/itmea3vjz3jaqjzg?pid=JWSEA3VJDXQ9ZCRH,1899,750,No rating available
JWSEA3VJEGJFVYQF,Shree Bhawani Art Jewellery Alloy Jewel Set,Shree Bhawani Art Jewellery,http://www.flipkart.com/shree-bhawani-art-jewellery-alloy-jewel-set/p/itmea3vjgqcyjgav?pid=JWSEA3VJEGJFVYQF,1599,725,No rating available
JWSEA5GVEMNZ6FZ2,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itmea5gvwhpdqqgm?pid=JWSEA5GVEMNZ6FZ2,2750,900,No rating available
JWSEAAFF47ZV9MUN,Ada Jewel Alloy Jewel Set,Ada Jewel,http://www.flipkart.com/ada-jewel-alloy-set/p/itmeaaffc5rfemuq?pid=JWSEAAFF47ZV9MUN,1099,899,No rating available
JWSEAH9VYCPHEYSH,Tsquare Alloy Jewel Set,Tsquare,http://www.flipkart.com/tsquare-alloy-jewel-set/p/itmeah9vrn2jhes6?pid=JWSEAH9VYCPHEYSH,1499,399,No rating available
JWSEAP5VKVNKZE32,Pink Rose Alloy Jewel Set,Pink Rose,http://www.flipkart.com/pink-rose-alloy-jewel-set/p/itmeap5v9ccbgyhy?pid=JWSEAP5VKVNKZE32,1978,899,No rating available
JWSEAP5VZGG2FUYR,Pink Rose Alloy Jewel Set,Pink Rose,http://www.flipkart.com/pink-rose-alloy-jewel-set/p/itmeap5vujzzdxbg?pid=JWSEAP5VZGG2FUYR,3298,1499,No rating available
JWSEAXHZ7H7SQZ2V,Archi Collection Alloy Jewel Set,Archi Collection,http://www.flipkart.com/archi-collection-alloy-jewel-set/p/itmeaxhzkgesydqu?pid=JWSEAXHZ7H7SQZ2V,2000,460,No rating available
JWSEAXHZMNDY9ETJ,Archi Collection Alloy Jewel Set,Archi Collection,http://www.flipkart.com/archi-collection-alloy-jewel-set/p/itmeaxhz6pfbgqnd?pid=JWSEAXHZMNDY9ETJ,1200,300,No rating available
JWSEAXHZUDNH3ASY,Archi Collection Alloy Jewel Set,Archi Collection,http://www.flipkart.com/archi-collection-alloy-jewel-set/p/itmeaxhzvbgxyxf3?pid=JWSEAXHZUDNH3ASY,1500,370,No rating available
JWSEAXHZZHFXWKRR,Archi Collection Alloy Jewel Set,Archi Collection,http://www.flipkart.com/archi-collection-alloy-jewel-set/p/itmeaxhzfsxz5chb?pid=JWSEAXHZZHFXWKRR,2100,490,No rating available
JWSEAZYW44SCHHWB,American Diamond Alloy Jewel Set,American Diamond,http://www.flipkart.com/american-diamond-alloy-jewel-set/p/itmeazywgn2pznsu?pid=JWSEAZYW44SCHHWB,4450,1650,No rating available
JWSEB599ESY3T5PR,The Craftz Terracotta Jewel Set,The Craftz,http://www.flipkart.com/craftz-terracotta-jewel-set/p/itmeb599pbhcuygn?pid=JWSEB599ESY3T5PR,900,725,No rating available
JWSEBCF8MBQHFFDF,PG Handicrafts Metal Jewel Set,PG Handicrafts,http://www.flipkart.com/pg-handicrafts-metal-jewel-set/p/itmebcf9cj9nwby5?pid=JWSEBCF8MBQHFFDF,1000,800,No rating available
JWSEBCY4FAPWRMWH,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy4nunr4dhv?pid=JWSEBCY4FAPWRMWH,1600,800,No rating available
JWSEBCY4GYKNFS6Q,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy473ksazyj?pid=JWSEBCY4GYKNFS6Q,1000,500,No rating available
JWSEBCY4HDWGJZBT,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy47fwpctv8?pid=JWSEBCY4HDWGJZBT,1600,800,No rating available
JWSEBCY4HHXYGZJG,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy4srvhrcfs?pid=JWSEBCY4HHXYGZJG,1600,800,No rating available
JWSEBCY4TGWWVQHH,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy4hxcjuxkd?pid=JWSEBCY4TGWWVQHH,1000,500,No rating available
JWSEBCY4TPG6GJN3,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy4fyhr9zac?pid=JWSEBCY4TPG6GJN3,1200,600,No rating available
JWSEBCY4ZD93RF39,Vidhya Kangan Brass Jewel Set,Vidhya Kangan,http://www.flipkart.com/vidhya-kangan-brass-jewel-set/p/itmebcy4bcg972hf?pid=JWSEBCY4ZD93RF39,1600,800,No rating available
JWSEBQUXCRZVQGY9,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebquxkv7a5ssz?pid=JWSEBQUXCRZVQGY9,1118,999,No rating available
JWSEBUKYBFXYWAGF,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukydqvghzxe?pid=JWSEBUKYBFXYWAGF,1149,999,No rating available
JWSEBUKYG4W5JHDA,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebuky8msvbyfj?pid=JWSEBUKYG4W5JHDA,1149,999,No rating available
JWSEBUKYHY2ASTZX,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukyftg4nndj?pid=JWSEBUKYHY2ASTZX,1149,999,No rating available
JWSEBUKYM3WYYQ7T,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukypyrcsdz9?pid=JWSEBUKYM3WYYQ7T,1149,999,No rating available
JWSEBUKYMWMSW2FQ,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebuky7rywexf7?pid=JWSEBUKYMWMSW2FQ,1010,899,No rating available
JWSEBUKYNF45Q8DG,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukyfgyvqyzj?pid=JWSEBUKYNF45Q8DG,1220,1070,No rating available
JWSEBUKYQPMBZ3RK,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukyq9fkguhg?pid=JWSEBUKYQPMBZ3RK,1149,999,No rating available
JWSEBUKYSBHKNYGT,Poetry Accessories Zinc Jewel Set,Poetry Accessories,http://www.flipkart.com/poetry-accessories-zinc-jewel-set/p/itmebukymkqdmypw?pid=JWSEBUKYSBHKNYGT,1149,999,No rating available
JWSEBWSR4XYGNGUA,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebwsrhxr7p527?pid=JWSEBWSR4XYGNGUA,1114,995,No rating available
JWSEBWSRSNGXFYSH,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebwsrfzrmzaqk?pid=JWSEBWSRSNGXFYSH,1114,995,No rating available
JWSEBWSRZDBMWWPR,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebwsrbfxmht5x?pid=JWSEBWSRZDBMWWPR,1118,999,No rating available
JWSEBXZF8JURSWZZ,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebxzf7gfbgrrk?pid=JWSEBXZF8JURSWZZ,1118,999,No rating available
JWSEBXZFYHJY2ABZ,Jewelshingar Brass Jewel Set,Jewelshingar,http://www.flipkart.com/jewelshingar-brass-jewel-set/p/itmebxzf4zhkkasd?pid=JWSEBXZFYHJY2ABZ,1006,899,No rating available
JWSEBYXWCPGWU6KC,Abhushan Alloy Jewel Set,Abhushan,http://www.flipkart.com/abhushan-alloy-jewel-set/p/itmebyxw4hfeanrf?pid=JWSEBYXWCPGWU6KC,2299,949,No rating available
JWSEBZN9X49CPUFH,Jewel Paradise Brass Jewel Set,Jewel Paradise,http://www.flipkart.com/jewel-paradise-brass-set/p/itmebzn97ezuhgw3?pid=JWSEBZN9X49CPUFH,799,699,No rating available
JWSEBZNZJ95BR6SJ,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itmebznzzykuvxsc?pid=JWSEBZNZJ95BR6SJ,979,783,No rating available
JWSEC88FYQZDJYKA,Classic Fashion Jewels Brass Jewel Set,Classic Fashion Jewels,http://www.flipkart.com/classic-fashion-jewels-brass-jewel-set/p/itmec88f79hnvb5t?pid=JWSEC88FYQZDJYKA,660,652,No rating available
JWSECG6Z6HEAHDC4,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itmecg6z4pgr3bs5?pid=JWSECG6Z6HEAHDC4,1179,669,No rating available
JWSECGFU8YKHTSMU,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itmecgfunkhd8cfm?pid=JWSECGFU8YKHTSMU,1439,719,No rating available
JWSECGFUDCQNHYRH,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itmecgfux2fsm6d5?pid=JWSECGFUDCQNHYRH,1329,669,No rating available
JWSECH8883YKCB7F,Vatsalya Creation Alloy Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-alloy-jewel-set/p/itmech88qrgecayz?pid=JWSECH8883YKCB7F,750,350,No rating available
JWSECHHPFRKYJZNZ,Vatsalya Creation Zinc Jewel Set,Vatsalya Creation,http://www.flipkart.com/vatsalya-creation-zinc-jewel-set/p/itmechhpgjcrxr4j?pid=JWSECHHPFRKYJZNZ,875,400,No rating available
JWSECMERZZT8YFRD,Voylla Alloy Jewel Set,Voylla,http://www.flipkart.com/voylla-alloy-jewel-set/p/itmecmergspgjw4z?pid=JWSECMERZZT8YFRD,659,579,No rating available
JWSECS55NZVFHU9W,Amour Alloy Jewel Set,Amour,http://www.flipkart.com/amour-alloy-jewel-set/p/itmecs55gkuwew9g?pid=JWSECS55NZVFHU9W,1200,299,No rating available
JWSECXGUQFEEJN2V,Ratnapriya Art Silver Jewel Set,Ratnapriya Art,http://www.flipkart.com/ratnapriya-art-silver-jewel-set/p/itmecxgujkz7werg?pid=JWSECXGUQFEEJN2V,1120,989,No rating available
JWSED746AYTCJA8G,Charvee Alloy Jewel Set,Charvee,http://www.flipkart.com/charvee-alloy-jewel-set/p/itmed746uwuqk2vu?pid=JWSED746AYTCJA8G,995,795,No rating available
JWSEDJJKYGRGMQ8F,"Eureka Copper, Brass Jewel Set",Eureka,http://www.flipkart.com/eureka-copper-brass-jewel-set/p/itmedjjkddkywpjr?pid=JWSEDJJKYGRGMQ8F,740,640,No rating available
JWSEDN82EPFAWQMF,Fashionvalley Crystal Jewel Set,Fashionvalley,http://www.flipkart.com/fashionvalley-crystal-jewel-set/p/itmedn82uautac7c?pid=JWSEDN82EPFAWQMF,650,549,No rating available
JWSEDN9PYHCVCPUH,"Fashionvalley Crystal, Acrylic, Metal Jewel Set",Fashionvalley,http://www.flipkart.com/fashionvalley-crystal-acrylic-metal-jewel-set/p/itmedn9pqza2z6jm?pid=JWSEDN9PYHCVCPUH,750,599,No rating available
JWSEDYHYRURHGUNG,Blush Collections Alloy Jewel Set,Blush Collections,http://www.flipkart.com/blush-collections-alloy-jewel-set/p/itmedyhykb8uxzsf?pid=JWSEDYHYRURHGUNG,899,225,No rating available
JWSEDZ26ZBDEDNRJ,JLT Sterling Silver Jewel Set,JLT,http://www.flipkart.com/jlt-sterling-silver-jewel-set/p/itmedz26tks6hdnd?pid=JWSEDZ26ZBDEDNRJ,689,600,No rating available
